query_id,corpus_id
q1a7229dc,d1a72cac2
q1a7229dc,d1a72bce4
q1a7229dc,d1a72bf32
q1a7229dc,d1a72e818
q1a7229dc,d1a727e1e
q1a73aeb0,d1a73afdc
q1a73aeb0,d1a73bfc2
q1a73aeb0,d1a7334da
q1a73aeb0,d1a734e2a
q1a73aeb0,d1a739632
q1a73aeb0,d1a7369d2
q1a73aeb0,d1a738034
q1a73aeb0,d1a7310a4
q1a73aeb0,d1a73f564
q1a71c9ba,d1a71ca46
q1a71c9ba,d1a71ea1c
q1a71c9ba,d1a717032
q1a71c9ba,d1a7161fa
q1a71c9ba,d1a71f2f0
q1a71c9ba,d1a718108
q1a71c9ba,d1a713c66
q1a71c9ba,d1a71bb78
q1a71c9ba,d1a7155e8
q1a72a088,d1a72a0ce
q1a72a088,d1a7289ae
q1a72a088,d1a726870
q1a72a088,d1a723a30
q1a72a088,d1a72ad94
q1a72a088,d1a7233f0
q1a72a088,d1a72e1ec
q1a72a088,d1a721b22
q1a714e54,d1a712ba4
q1a714e54,d1a719972
q1a714e54,d1a7161fa
q1a714e54,d1a7138d8
q1a714e54,d1a719490
q1a714e54,d1a7118d0
q1a714e54,d1a7177a8
q1a714e54,d1a71fa20
q1a714e54,d1a7179c4
q1a714e54,d1a717c44
q1a739574,d1a739632
q1a739574,d1a738034
q1a739574,d1a73bfc2
q1a739574,d1a739e3e
q1a739574,d1a73920e
q1a739574,d1a732ce2
q1a739574,d1a734614
q1a739574,d1a7334da
q1a739574,d1a7337aa
q1a739574,d1a735816
q1a726d02,d1a726d7a
q1a726d02,d1a7283d2
q1a726d02,d1a72e818
q1a726d02,d1a724bd8
q1a726d02,d1a72ff9c
q1a726d02,d1a72c40a
q1a726d02,d1a7210fa
q1a726d02,d1a72a5d8
q1a726d02,d1a7290b6
q1a71dc3e,d1a71dd10
q1a71dc3e,d1a71f2f0
q1a71dc3e,d1a714cd8
q1a71dc3e,d1a7174c4
q1a71dc3e,d1a717032
q1a71dc3e,d1a7179c4
q1a71dc3e,d1a71a4e4
q1a71dc3e,d1a7118d0
q1a71dc3e,d1a713428
q1a71dc3e,d1a71e79c
q1a7190f8,d1a719184
q1a7190f8,d1a716c9a
q1a7190f8,d1a717032
q1a7190f8,d1a712532
q1a7190f8,d1a71be0c
q1a7190f8,d1a71ac1e
q1a7190f8,d1a71b628
q1a7190f8,d1a71f084
q1a713e82,d1a713f36
q1a713e82,d1a719738
q1a713e82,d1a7155e8
q1a713e82,d1a71f084
q1a713e82,d1a71b628
q1a713e82,d1a715322
q1a713e82,d1a71a764
q1a713e82,d1a7161fa
q1a713e82,d1a71b272
q1a713e82,d1a718108
q1a73c224,d1a736f40
q1a73c224,d1a73ec0e
q1a73c224,d1a73c530
q1a73c224,d1a73dc6e
q1a73c224,d1a735816
q1a73c224,d1a73e9d4
q1a73c224,d1a7310a4
q1a73c224,d1a73f564
q1a73c224,d1a738d04
q1a73c224,d1a73e6aa
q1a73215c,d1a7322b0
q1a73215c,d1a73cf94
q1a73215c,d1a73a62c
q1a73215c,d1a73e024
q1a73215c,d1a737b0c
q1a73215c,d1a73d6ec
q1a73215c,d1a731c70
q1a73215c,d1a7376e8
q1a73215c,d1a73ab0e
q1a7246b0,d1a726af0
q1a7246b0,d1a7289ae
q1a7246b0,d1a72aac4
q1a7246b0,d1a723f4e
q1a7246b0,d1a72d184
q1a7246b0,d1a727b8a
q1a7246b0,d1a727e1e
q1a7246b0,d1a729b42
q1a7246b0,d1a72bce4
q1a7246b0,d1a722c66
q1a72b582,d1a72b690
q1a72b582,d1a72e41c
q1a72b582,d1a7250b0
q1a72b582,d1a720a88
q1a72b582,d1a72d3f0
q1a72b582,d1a72083a
q1a72b582,d1a7249da
q1a72b582,d1a72f100
q1a72b582,d1a7231d4
q1a714f3a,d1a714f9e
q1a714f3a,d1a712ec4
q1a714f3a,d1a719490
q1a714f3a,d1a717032
q1a714f3a,d1a71726c
q1a714f3a,d1a7127d0
q1a714f3a,d1a71da5e
q1a714f3a,d1a718d56
q1a714f3a,d1a715a70
q1a71313a,d1a71b272
q1a71313a,d1a7131e4
q1a71313a,d1a713c66
q1a71313a,d1a7161fa
q1a71313a,d1a717032
q1a71313a,d1a71f2f0
q1a71313a,d1a719184
q1a71313a,d1a71f534
q1a714684,d1a71479c
q1a714684,d1a7161fa
q1a714684,d1a7169c0
q1a714684,d1a717032
q1a714684,d1a716c9a
q1a714684,d1a71f084
q1a714684,d1a712532
q1a714684,d1a71f2f0
q1a714684,d1a71b628
q1a715d04,d1a715e30
q1a715d04,d1a716c9a
q1a715d04,d1a7169c0
q1a715d04,d1a712532
q1a715d04,d1a71b628
q1a715d04,d1a71b952
q1a715d04,d1a711c7c
q1a715d04,d1a71f084
q1a715d04,d1a717032
q1a72079a,d1a72083a
q1a72079a,d1a723a30
q1a72079a,d1a725f60
q1a72079a,d1a72bce4
q1a72079a,d1a72cf18
q1a72079a,d1a7253e4
q1a72079a,d1a726af0
q1a72079a,d1a7265a0
q1a72079a,d1a728c1a
q1a73b3a6,d1a73b46e
q1a73b3a6,d1a731c70
q1a73b3a6,d1a73f046
q1a73b3a6,d1a7362fc
q1a73b3a6,d1a73cf94
q1a73b3a6,d1a73ab0e
q1a73b3a6,d1a73a62c
q1a73b3a6,d1a7322b0
q1a73b3a6,d1a732f9e
q1a736e96,d1a736f40
q1a736e96,d1a739632
q1a736e96,d1a73ec0e
q1a736e96,d1a73dc6e
q1a736e96,d1a738034
q1a736e96,d1a735816
q1a736e96,d1a7310a4
q1a736e96,d1a73e9d4
q1a736e96,d1a738d04
q1a736e96,d1a73e6aa
q1a73d372,d1a73d426
q1a73d372,d1a737d96
q1a73d372,d1a7309a6
q1a73d372,d1a73715c
q1a73d372,d1a7340d8
q1a73d372,d1a7326f2
q1a73d372,d1a731ff4
q1a73d372,d1a731a4a
q1a73d372,d1a736054
q1a72e3ae,d1a72e41c
q1a72e3ae,d1a72ccde
q1a72e3ae,d1a720a88
q1a72e3ae,d1a72f100
q1a72e3ae,d1a72083a
q1a72e3ae,d1a72d3f0
q1a72e3ae,d1a7249da
q1a72e3ae,d1a72b690
q1a72a218,d1a72a358
q1a72a218,d1a729b42
q1a72a218,d1a7250b0
q1a72a218,d1a72f100
q1a72a218,d1a727e1e
q1a72a218,d1a720a88
q1a72a218,d1a7231d4
q1a72a218,d1a72c798
q1a72a218,d1a7265a0
q1a717ffa,d1a718108
q1a717ffa,d1a71ea1c
q1a717ffa,d1a714cd8
q1a717ffa,d1a719184
q1a717ffa,d1a7174c4
q1a717ffa,d1a71be0c
q1a717ffa,d1a713c66
q1a717ffa,d1a71d310
q1a717ffa,d1a71f2f0
q1a730956,d1a7309a6
q1a730956,d1a731540
q1a730956,d1a73dc6e
q1a730956,d1a733a98
q1a730956,d1a73f2c6
q1a730956,d1a736f40
q1a730956,d1a734aec
q1a730956,d1a73fa6e
q1a730956,d1a731ff4
q1a74165c,d1a741756
q1a74165c,d1a741ec2
q1a74165c,d1a7413dc
q1a74165c,d1a7411b6
q1a74165c,d1a740248
q1a74165c,d1a740c66
q1a74165c,d1a740a0e
q1a74165c,d1a741bd4
q1a74165c,d1a74070c
q1a72b35c,d1a72b474
q1a72b35c,d1a725f60
q1a72b35c,d1a727e1e
q1a72b35c,d1a72df58
q1a72b35c,d1a720a88
q1a72b35c,d1a728170
q1a72b35c,d1a72fbe6
q1a72b35c,d1a72d99a
q1a72b35c,d1a72ba82
q1a71fdea,d1a71febc
q1a71fdea,d1a71a9bc
q1a71fdea,d1a718d56
q1a71fdea,d1a715322
q1a71fdea,d1a7122a8
q1a71fdea,d1a713f36
q1a71fdea,d1a7161fa
q1a71fdea,d1a715a70
q1a71fdea,d1a7131e4
q1a71965c,d1a719738
q1a71965c,d1a714224
q1a71965c,d1a71a9bc
q1a71965c,d1a7161fa
q1a71965c,d1a715322
q1a71965c,d1a718d56
q1a71965c,d1a7122a8
q1a71965c,d1a713c66
q1a7280b2,d1a728170
q1a7280b2,d1a72250e
q1a7280b2,d1a72df58
q1a7280b2,d1a7270c2
q1a7280b2,d1a72c40a
q1a7280b2,d1a7255f6
q1a7280b2,d1a725f60
q1a7280b2,d1a72ba82
q1a735ec4,d1a734aec
q1a735ec4,d1a736f40
q1a735ec4,d1a735816
q1a735ec4,d1a73dc6e
q1a735ec4,d1a73e024
q1a735ec4,d1a738034
q1a735ec4,d1a73e6aa
q1a735ec4,d1a73f2c6
q1a735ec4,d1a73e9d4
q1a735ec4,d1a734402
q1a712e6a,d1a712ec4
q1a712e6a,d1a717e60
q1a712e6a,d1a7161fa
q1a712e6a,d1a71479c
q1a712e6a,d1a7122a8
q1a712e6a,d1a71da5e
q1a712e6a,d1a718d56
q1a712e6a,d1a71be0c
q1a712e6a,d1a7179c4
q1a7383ea,d1a7384c6
q1a7383ea,d1a7324d6
q1a7383ea,d1a73c530
q1a7383ea,d1a73a08c
q1a7383ea,d1a738034
q1a7383ea,d1a73f2c6
q1a7383ea,d1a735816
q1a7383ea,d1a73bd10
q1a7383ea,d1a737b0c
q1a7383ea,d1a734aec
q1a71d932,d1a71da5e
q1a71d932,d1a717e60
q1a71d932,d1a715854
q1a71d932,d1a712ec4
q1a71d932,d1a7179c4
q1a71d932,d1a71ac1e
q1a71d932,d1a717032
q1a71d932,d1a7118d0
q1a724f7a,d1a7250b0
q1a724f7a,d1a72e41c
q1a724f7a,d1a72f100
q1a724f7a,d1a720a88
q1a724f7a,d1a7255f6
q1a724f7a,d1a72b690
q1a724f7a,d1a7296ba
q1a724f7a,d1a72fbe6
q1a724f7a,d1a728170
q1a73339a,d1a7310a4
q1a73339a,d1a734614
q1a73339a,d1a738d04
q1a73339a,d1a73ca80
q1a73339a,d1a736f40
q1a73339a,d1a73e024
q1a73339a,d1a738034
q1a73339a,d1a73b46e
q1a73339a,d1a73f564
q1a73339a,d1a735816
q1a738f7a,d1a738fb6
q1a738f7a,d1a7310a4
q1a738f7a,d1a738d04
q1a738f7a,d1a73f564
q1a738f7a,d1a73e9d4
q1a738f7a,d1a73afdc
q1a738f7a,d1a736f40
q1a738f7a,d1a73bfc2
q1a738f7a,d1a734e2a
q1a738f7a,d1a7334da
q1a735ac8,d1a735c44
q1a735ac8,d1a731c70
q1a735ac8,d1a7362fc
q1a735ac8,d1a735294
q1a735ac8,d1a73cf94
q1a735ac8,d1a73a62c
q1a735ac8,d1a73ee34
q1a735ac8,d1a73e024
q1a735ac8,d1a735816
q1a735ac8,d1a7384c6
q1a73d67e,d1a731c70
q1a73d67e,d1a73d6ec
q1a73d67e,d1a7362fc
q1a73d67e,d1a73cf94
q1a73d67e,d1a73a62c
q1a73d67e,d1a735816
q1a73d67e,d1a73ffe6
q1a73d67e,d1a73dc6e
q1a73d67e,d1a7322b0
q1a71555c,d1a714a58
q1a71555c,d1a71ea1c
q1a71555c,d1a7155e8
q1a71555c,d1a71f084
q1a71555c,d1a717032
q1a71555c,d1a7161fa
q1a71555c,d1a71ec9c
q1a71555c,d1a717e60
q1a71555c,d1a713c66
q1a71555c,d1a716452
q1a731630,d1a731748
q1a731630,d1a73a852
q1a731630,d1a73899e
q1a731630,d1a738034
q1a731630,d1a734e2a
q1a731630,d1a7334da
q1a731630,d1a73bfc2
q1a731630,d1a739632
q1a731630,d1a739e3e
q1a727da6,d1a727e1e
q1a727da6,d1a727b8a
q1a727da6,d1a72bce4
q1a727da6,d1a72e1ec
q1a727da6,d1a72f8c6
q1a727da6,d1a723a30
q1a727da6,d1a728c1a
q1a727da6,d1a722a18
q1a727da6,d1a726af0
q1a72cdf6,d1a7210fa
q1a72cdf6,d1a728170
q1a72cdf6,d1a72c40a
q1a72cdf6,d1a7296ba
q1a72cdf6,d1a727e1e
q1a72cdf6,d1a7255f6
q1a72cdf6,d1a725d26
q1a72cdf6,d1a721b22
q1a72cdf6,d1a724228
q1a72cdf6,d1a7261ea
q1a726442,d1a7265a0
q1a726442,d1a720dee
q1a726442,d1a72ff9c
q1a726442,d1a72c798
q1a726442,d1a724bd8
q1a726442,d1a721fa0
q1a726442,d1a72c40a
q1a726442,d1a72a5d8
q1a726442,d1a7210fa
q1a71e080,d1a71e1e8
q1a71e080,d1a71b952
q1a71e080,d1a718108
q1a71e080,d1a719184
q1a71e080,d1a717032
q1a71e080,d1a719972
q1a71e080,d1a7161fa
q1a71e080,d1a71f7d2
q1a71e080,d1a713c66
q1a71e080,d1a71f2f0
q1a7171f4,d1a71726c
q1a7171f4,d1a71d310
q1a7171f4,d1a7138d8
q1a7171f4,d1a719972
q1a7171f4,d1a7161fa
q1a7171f4,d1a712ec4
q1a7171f4,d1a714f9e
q1a7171f4,d1a719490
q1a7171f4,d1a7174c4
q1a7171f4,d1a7127d0
q1a72f0a6,d1a72f100
q1a72f0a6,d1a729b42
q1a72f0a6,d1a7237ce
q1a72f0a6,d1a72bce4
q1a72f0a6,d1a727b8a
q1a72f0a6,d1a722c66
q1a72f0a6,d1a72aac4
q1a72f0a6,d1a7249da
q1a72f0a6,d1a72d184
q1a72f0a6,d1a72fbe6
q1a7226bc,d1a72c798
q1a7226bc,d1a7265a0
q1a7226bc,d1a723c42
q1a7226bc,d1a72df58
q1a7226bc,d1a7227c0
q1a7226bc,d1a72d184
q1a7226bc,d1a72dc10
q1a7226bc,d1a72fbe6
q1a7226bc,d1a728170
q1a7226bc,d1a7270c2
q1a71f962,d1a71fa20
q1a71f962,d1a71ea1c
q1a71f962,d1a71f084
q1a71f962,d1a71b628
q1a71f962,d1a714a58
q1a71f962,d1a711c7c
q1a71f962,d1a7161fa
q1a71f962,d1a71df22
q1a71f962,d1a711510
q1a738c3c,d1a738d04
q1a738c3c,d1a7310a4
q1a738c3c,d1a738fb6
q1a738c3c,d1a73f564
q1a738c3c,d1a736f40
q1a738c3c,d1a73e9d4
q1a738c3c,d1a73bfc2
q1a738c3c,d1a7334da
q1a738c3c,d1a73afdc
q1a738c3c,d1a734e2a
q1a73e8a8,d1a73e9d4
q1a73e8a8,d1a73e024
q1a73e8a8,d1a7384c6
q1a73e8a8,d1a735816
q1a73e8a8,d1a731540
q1a73e8a8,d1a734aec
q1a73e8a8,d1a736f40
q1a73e8a8,d1a73dc6e
q1a73e8a8,d1a7310a4
q1a73e8a8,d1a738d04
q1a73f500,d1a73f564
q1a73f500,d1a7310a4
q1a73f500,d1a73afdc
q1a73f500,d1a738d04
q1a73f500,d1a73899e
q1a73f500,d1a7334da
q1a73f500,d1a736f40
q1a73f500,d1a7337aa
q1a73f500,d1a73bfc2
q1a73841c,d1a7384c6
q1a73841c,d1a7324d6
q1a73841c,d1a73dc6e
q1a73841c,d1a7326f2
q1a73841c,d1a735816
q1a73841c,d1a73fa6e
q1a73841c,d1a733a98
q1a73841c,d1a73a08c
q1a73841c,d1a737b0c
q1a723e4a,d1a723f4e
q1a723e4a,d1a720542
q1a723e4a,d1a72c19e
q1a723e4a,d1a721d34
q1a723e4a,d1a72cac2
q1a723e4a,d1a724e76
q1a723e4a,d1a722c66
q1a723e4a,d1a727b8a
q1a723972,d1a727b8a
q1a723972,d1a72f8c6
q1a723972,d1a72e1ec
q1a723972,d1a723a30
q1a723972,d1a726870
q1a723972,d1a72bce4
q1a723972,d1a728c1a
q1a723972,d1a722c66
q1a723972,d1a729e44
q1a723972,d1a726af0
q1a72d0ee,d1a723c42
q1a72d0ee,d1a72d184
q1a72d0ee,d1a7237ce
q1a72d0ee,d1a72fbe6
q1a72d0ee,d1a7255f6
q1a72d0ee,d1a720542
q1a72d0ee,d1a729b42
q1a72d0ee,d1a7296ba
q1a72d0ee,d1a7265a0
q1a72d0ee,d1a72c798
q1a735b7c,d1a735c44
q1a735b7c,d1a7362fc
q1a735b7c,d1a731c70
q1a735b7c,d1a735294
q1a735b7c,d1a73e024
q1a735b7c,d1a7384c6
q1a735b7c,d1a735816
q1a735b7c,d1a73cf94
q1a735b7c,d1a73ba68
q1a735b7c,d1a73ee34
q1a711416,d1a711510
q1a711416,d1a715854
q1a711416,d1a71df22
q1a711416,d1a71456c
q1a711416,d1a718a36
q1a711416,d1a715e30
q1a711416,d1a71fc46
q1a711416,d1a7169c0
q1a711416,d1a71d5a4
q1a71b56a,d1a71cca8
q1a71b56a,d1a71be0c
q1a71b56a,d1a715a70
q1a71b56a,d1a71da5e
q1a71b56a,d1a717e60
q1a71b56a,d1a717032
q1a71b56a,d1a713c66
q1a71b56a,d1a719184
q1a71b56a,d1a7161fa
q1a71986e,d1a719972
q1a71986e,d1a71b952
q1a71986e,d1a71e1e8
q1a71986e,d1a71f7d2
q1a71986e,d1a7161fa
q1a71986e,d1a71cfa0
q1a71986e,d1a7155e8
q1a71986e,d1a71456c
q1a71986e,d1a71a764
q1a71986e,d1a71fa20
q1a71de32,d1a71df22
q1a71de32,d1a711510
q1a71de32,d1a7187f2
q1a71de32,d1a715e30
q1a71de32,d1a7155e8
q1a71de32,d1a71ea1c
q1a71de32,d1a715854
q1a71de32,d1a719972
q1a71de32,d1a7174c4
q1a71de32,d1a712ba4
q1a73eb46,d1a73ec0e
q1a73eb46,d1a7331d8
q1a73eb46,d1a73e024
q1a73eb46,d1a73e9d4
q1a73eb46,d1a732a94
q1a73eb46,d1a735816
q1a73eb46,d1a7322b0
q1a73eb46,d1a736f40
q1a73eb46,d1a73dc6e
q1a73b158,d1a73b248
q1a73b158,d1a7303b6
q1a73b158,d1a730672
q1a73b158,d1a73f2c6
q1a73b158,d1a734402
q1a73b158,d1a732ce2
q1a73b158,d1a737b0c
q1a73b158,d1a731ff4
q1a73b158,d1a73ad20
q1a736766,d1a73e024
q1a736766,d1a737b0c
q1a736766,d1a7310a4
q1a736766,d1a735816
q1a736766,d1a73cf94
q1a736766,d1a736f40
q1a736766,d1a73c530
q1a736766,d1a7322b0
q1a736766,d1a738d04
q1a736766,d1a736cca
q1a72f2ea,d1a72b046
q1a72f2ea,d1a725f60
q1a72f2ea,d1a72f362
q1a72f2ea,d1a72ed36
q1a72f2ea,d1a720dee
q1a72f2ea,d1a72df58
q1a72f2ea,d1a7255f6
q1a72f2ea,d1a72d184
q1a72f2ea,d1a7253e4
q1a72f2ea,d1a72fbe6
q1a71d16c,d1a71d310
q1a71d16c,d1a71e1e8
q1a71d16c,d1a71fa20
q1a71d16c,d1a7138d8
q1a71d16c,d1a719972
q1a71d16c,d1a71aebc
q1a71d16c,d1a71cfa0
q1a71d16c,d1a717c44
q1a71d16c,d1a7127d0
q1a71242e,d1a712532
q1a71242e,d1a7138d8
q1a71242e,d1a715e30
q1a71242e,d1a711c7c
q1a71242e,d1a716c9a
q1a71242e,d1a711510
q1a71242e,d1a71ac1e
q1a71242e,d1a71f084
q1a71242e,d1a71b628
q1a7217d0,d1a7218e8
q1a7217d0,d1a72083a
q1a7217d0,d1a7227c0
q1a7217d0,d1a72d99a
q1a7217d0,d1a727810
q1a7217d0,d1a7253e4
q1a7217d0,d1a72ba82
q1a7217d0,d1a7255f6
q1a7217d0,d1a7296ba
q1a732f1c,d1a732f9e
q1a732f1c,d1a7362fc
q1a732f1c,d1a73ab0e
q1a732f1c,d1a73d6ec
q1a732f1c,d1a731c70
q1a732f1c,d1a7331d8
q1a732f1c,d1a735294
q1a732f1c,d1a73b46e
q1a7217f8,d1a72bce4
q1a7217f8,d1a7218e8
q1a7217f8,d1a7265a0
q1a7217f8,d1a7237ce
q1a7217f8,d1a72f100
q1a7217f8,d1a72ad94
q1a7217f8,d1a72fbe6
q1a7217f8,d1a722c66
q1a7217f8,d1a72bf32
q1a7217f8,d1a72dc10
q1a73fa0a,d1a73fa6e
q1a73fa0a,d1a733a98
q1a73fa0a,d1a73dc6e
q1a73fa0a,d1a731ff4
q1a73fa0a,d1a7309a6
q1a73fa0a,d1a738034
q1a73fa0a,d1a73899e
q1a73fa0a,d1a73e9d4
q1a73fa0a,d1a73e402
q1a71ada4,d1a71aebc
q1a71ada4,d1a71cfa0
q1a71ada4,d1a71e1e8
q1a71ada4,d1a719972
q1a71ada4,d1a718d56
q1a71ada4,d1a71d310
q1a71ada4,d1a7161fa
q1a71ada4,d1a717c44
q1a71ada4,d1a71fa20
q1a730fdc,d1a7310a4
q1a730fdc,d1a73bfc2
q1a730fdc,d1a73cf94
q1a730fdc,d1a738d04
q1a730fdc,d1a73c530
q1a730fdc,d1a7322b0
q1a730fdc,d1a737b0c
q1a730fdc,d1a73e024
q1a730fdc,d1a735816
q1a733458,d1a7334da
q1a733458,d1a73bfc2
q1a733458,d1a73afdc
q1a733458,d1a738fb6
q1a733458,d1a734e2a
q1a733458,d1a735816
q1a733458,d1a732ce2
q1a733458,d1a73f564
q1a7189fa,d1a718a36
q1a7189fa,d1a71456c
q1a7189fa,d1a71da5e
q1a7189fa,d1a712532
q1a7189fa,d1a71479c
q1a7189fa,d1a717e60
q1a7189fa,d1a71f084
q1a7189fa,d1a71b628
q1a7189fa,d1a716c9a
q1a713b58,d1a713c66
q1a713b58,d1a7161fa
q1a713b58,d1a71b272
q1a713b58,d1a71f2f0
q1a713b58,d1a717032
q1a713b58,d1a7174c4
q1a713b58,d1a71f7d2
q1a713b58,d1a71f534
q1a713b58,d1a718108
q1a72be74,d1a72bf32
q1a72be74,d1a722c66
q1a72be74,d1a72bce4
q1a72be74,d1a723a30
q1a72be74,d1a72f8c6
q1a72be74,d1a72d184
q1a72be74,d1a722a18
q1a72be74,d1a727b8a
q1a72be74,d1a722202
q1a72be74,d1a726af0
q1a714c74,d1a714cd8
q1a714c74,d1a71dd10
q1a714c74,d1a71f2f0
q1a714c74,d1a7179c4
q1a714c74,d1a7161fa
q1a714c74,d1a718108
q1a714c74,d1a71da5e
q1a714c74,d1a7122a8
q1a714c74,d1a71e79c
q1a714c74,d1a71ca46
q1a719c24,d1a7161fa
q1a719c24,d1a71a016
q1a719c24,d1a7118d0
q1a719c24,d1a71febc
q1a719c24,d1a71fa20
q1a719c24,d1a7155e8
q1a719c24,d1a715854
q1a719c24,d1a7138d8
q1a719c24,d1a7174c4
q1a719c24,d1a71ea1c
q1a713eaa,d1a713f36
q1a713eaa,d1a71a9bc
q1a713eaa,d1a7122a8
q1a713eaa,d1a715322
q1a713eaa,d1a71fa20
q1a713eaa,d1a715a70
q1a713eaa,d1a7161fa
