query_id,corpus_id,score
q1a71ef26,d1a71fa20,0.04458518326282501
q1a71ef26,d1a71479c,0.0348842516541481
q1a72004c,d1a7200d8,0.6266046762466431
q1a72004c,d1a7237ce,0.1796891689300537
q1a72004c,d1a72135c,0.07586517930030823
q1a72004c,d1a7265a0,0.0675283744931221
q1a72004c,d1a72a5d8,0.06606742739677429
q1a72004c,d1a72d184,0.056699540466070175
q1a72004c,d1a722c66,0.04778461158275604
q1a72004c,d1a7218e8,0.043793272227048874
q1a72004c,d1a72aac4,0.03900808095932007
q1a724868,d1a7249da,0.1782255917787552
q1a724868,d1a726870,0.055952075868844986
q1a724868,d1a72ba82,0.04940993711352348
q1a724868,d1a724228,0.04564530402421951
q1a724868,d1a72031c,0.04448545724153519
q1a724868,d1a72ff9c,0.04428663104772568
q1a724868,d1a7270c2,0.0416373610496521
q1a724868,d1a72df58,0.041126009076833725
q1a724868,d1a728170,0.03402658924460411
q1a72559c,d1a7255f6,0.7837406992912292
q1a72559c,d1a72d184,0.2574503421783447
q1a72559c,d1a72bce4,0.15537329018115997
q1a72559c,d1a722c66,0.12755504250526428
q1a72559c,d1a723f4e,0.09067928791046143
q1a72559c,d1a72dc10,0.08190829306840897
q1a72559c,d1a72c798,0.06585084646940231
q1a72559c,d1a72e818,0.05764705687761307
q1a72559c,d1a72fbe6,0.05091741308569908
q1a73e95c,d1a73e024,0.2869633436203003
q1a73e95c,d1a73e9d4,0.27852702140808105
q1a73e95c,d1a735816,0.2260228842496872
q1a73e95c,d1a732ce2,0.08459118008613586
q1a73e95c,d1a731540,0.07512904703617096
q1a73e95c,d1a73ad20,0.06606742739677429
q1a73e95c,d1a733a98,0.05644934996962547
q1a73e95c,d1a734402,0.05515280365943909
q1a73e95c,d1a734aec,0.05074780061841011
q1a73e95c,d1a736f40,0.04579870030283928
q1a73887c,d1a73899e,0.7011613845825195
q1a73887c,d1a73a852,0.46308061480522156
q1a73887c,d1a738034,0.07990413904190063
q1a73887c,d1a731ff4,0.058030206710100174
q1a73887c,d1a731748,0.040803730487823486
q1a73887c,d1a739b32,0.0377964973449707
q1a73887c,d1a73b824,0.031717658042907715
q1a73887c,d1a731306,0.0313597247004509
q1a73a7f8,d1a73a852,0.9659543037414551
q1a73a7f8,d1a732ce2,0.8131201267242432
q1a73a7f8,d1a739434,0.7904174327850342
q1a73a7f8,d1a73715c,0.6874836683273315
q1a73a7f8,d1a731306,0.5823728442192078
q1a73a7f8,d1a736f40,0.29319244623184204
q1a73a7f8,d1a738034,0.28963834047317505
q1a73a7f8,d1a73899e,0.2432067096233368
q1a73a7f8,d1a73bfc2,0.22859571874141693
q1a72db5c,d1a7237ce,0.06585084646940231
q1a72db5c,d1a72dc10,0.05270187929272652
q1a72db5c,d1a72cf18,0.03670388460159302
q1a72db5c,d1a7255f6,0.032006844878196716
q1a72db5c,d1a72e818,0.029359564185142517
q1a72db5c,d1a72ff9c,0.02525811828672886
q1a72db5c,d1a72ed36,0.024295493960380554
q1a72db5c,d1a72fbe6,0.023261932656168938
q1a72db5c,d1a72d184,0.02237364463508129
q1a72db5c,d1a722a18,0.016942577436566353
q1a74019e,d1a740248,0.825266420841217
q1a74019e,d1a741bd4,0.10301561653614044
q1a74019e,d1a74070c,0.07077138125896454
q1a74019e,d1a7411b6,0.06428255140781403
q1a74019e,d1a7419cc,0.04652104154229164
q1a74019e,d1a741ec2,0.045390740036964417
q1a74019e,d1a740c66,0.045036621391773224
q1a74019e,d1a740464,0.03480542078614235
q1a74019e,d1a7413dc,0.03215239569544792
q1a72617c,d1a7261ea,0.8235700726509094
q1a72617c,d1a72ccde,0.5869259834289551
q1a72617c,d1a725f60,0.5743714570999146
q1a72617c,d1a722a18,0.5230554938316345
q1a72617c,d1a72bce4,0.5037358999252319
q1a72617c,d1a72bf32,0.390825092792511
q1a72617c,d1a7253e4,0.3793099522590637
q1a72617c,d1a72c798,0.21802808344364166
q1a72617c,d1a72f8c6,0.15591232478618622
q1a72617c,d1a726af0,0.07999034225940704
q1a7200a6,d1a7200d8,0.9372166991233826
q1a7200a6,d1a7237ce,0.6991932988166809
q1a7200a6,d1a722c66,0.4338141083717346
q1a7200a6,d1a729b42,0.4230533540248871
q1a7200a6,d1a72135c,0.3862314224243164
q1a7200a6,d1a7218e8,0.38366493582725525
q1a7200a6,d1a72d184,0.38234952092170715
q1a7200a6,d1a72bce4,0.3419784605503082
q1a7200a6,d1a72aac4,0.2689712941646576
q1a7229dc,d1a722a18,0.94200199842453
q1a7229dc,d1a722202,0.9071233868598938
q1a7229dc,d1a7244a8,0.6889923214912415
q1a7229dc,d1a72cac2,0.49099278450012207
q1a7229dc,d1a72bce4,0.22533176839351654
q1a7229dc,d1a72bf32,0.21148234605789185
q1a7229dc,d1a72e818,0.19187255203723907
q1a7229dc,d1a727e1e,0.15699492394924164
q1a73aeb0,d1a73afdc,0.7909992337226868
q1a73aeb0,d1a73bfc2,0.5303586721420288
q1a73aeb0,d1a7334da,0.461769700050354
q1a73aeb0,d1a734e2a,0.2561992108821869
q1a73aeb0,d1a739632,0.1056436076760292
q1a73aeb0,d1a7369d2,0.0961359366774559
q1a73aeb0,d1a738034,0.07123516499996185
q1a73aeb0,d1a7310a4,0.05991603434085846
q1a73aeb0,d1a73f564,0.05317189171910286
q1a71c9ba,d1a71ca46,0.8332298994064331
q1a71c9ba,d1a71ea1c,0.14396850764751434
q1a71c9ba,d1a717032,0.1389170140028
q1a71c9ba,d1a7161fa,0.13205522298812866
q1a71c9ba,d1a71f2f0,0.12350323051214218
q1a71c9ba,d1a718108,0.09623780846595764
q1a71c9ba,d1a713c66,0.08754060417413712
q1a71c9ba,d1a71bb78,0.08085700869560242
q1a71c9ba,d1a7155e8,0.062268417328596115
q1a72a088,d1a72a0ce,0.5920305252075195
q1a72a088,d1a7289ae,0.19087515771389008
q1a72a088,d1a726870,0.18572591245174408
q1a72a088,d1a723a30,0.16571488976478577
q1a72a088,d1a72ad94,0.08605444431304932
q1a72a088,d1a7233f0,0.07769256830215454
q1a72a088,d1a72e1ec,0.07448020577430725
q1a72a088,d1a721b22,0.07069435715675354
q1a714e54,d1a712ba4,0.0739167183637619
q1a714e54,d1a719972,0.06738094240427017
q1a714e54,d1a7161fa,0.051888804882764816
q1a714e54,d1a7138d8,0.048645030707120895
q1a714e54,d1a719490,0.04600398987531662
q1a714e54,d1a7118d0,0.04428663104772568
q1a714e54,d1a7177a8,0.035360801964998245
q1a714e54,d1a71fa20,0.03496324270963669
q1a714e54,d1a7179c4,0.026802606880664825
q1a714e54,d1a717c44,0.026680605486035347
q1a739574,d1a739632,0.8177058696746826
q1a739574,d1a738034,0.5501487851142883
q1a739574,d1a73bfc2,0.3920813202857971
q1a739574,d1a739e3e,0.3873431980609894
q1a739574,d1a73920e,0.35280412435531616
q1a739574,d1a732ce2,0.3193553388118744
q1a739574,d1a734614,0.2822955846786499
q1a739574,d1a7334da,0.26453450322151184
q1a739574,d1a7337aa,0.22003261744976044
q1a739574,d1a735816,0.20563136041164398
q1a726d02,d1a726d7a,0.8173562288284302
q1a726d02,d1a7283d2,0.23048685491085052
q1a726d02,d1a72e818,0.19752219319343567
q1a726d02,d1a724bd8,0.17171332240104675
q1a726d02,d1a72ff9c,0.14331981539726257
q1a726d02,d1a72c40a,0.11358964443206787
q1a726d02,d1a7210fa,0.10664427280426025
q1a726d02,d1a72a5d8,0.09860774129629135
q1a726d02,d1a7290b6,0.09603416174650192
q1a71dc3e,d1a71dd10,0.4187687933444977
q1a71dc3e,d1a71f2f0,0.25068384408950806
q1a71dc3e,d1a714cd8,0.16555294394493103
q1a71dc3e,d1a7174c4,0.08952639997005463
q1a71dc3e,d1a717032,0.08440987020730972
q1a71dc3e,d1a7179c4,0.07537369430065155
q1a71dc3e,d1a71a4e4,0.07092566043138504
q1a71dc3e,d1a7118d0,0.03905204311013222
q1a71dc3e,d1a713428,0.03649728000164032
q1a71dc3e,d1a71e79c,0.03300179913640022
q1a7190f8,d1a719184,0.8003336787223816
q1a7190f8,d1a716c9a,0.7154443860054016
q1a7190f8,d1a717032,0.4041551947593689
q1a7190f8,d1a712532,0.4002809524536133
q1a7190f8,d1a71be0c,0.12086383998394012
q1a7190f8,d1a71ac1e,0.09654402732849121
q1a7190f8,d1a71b628,0.0738365426659584
q1a7190f8,d1a71f084,0.06337226927280426
q1a713e82,d1a713f36,0.7632195353507996
q1a713e82,d1a719738,0.728381872177124
q1a713e82,d1a7155e8,0.5625856518745422
q1a713e82,d1a71f084,0.5196925401687622
q1a713e82,d1a71b628,0.4927501380443573
q1a713e82,d1a715322,0.4803086519241333
q1a713e82,d1a71a764,0.37367066740989685
q1a713e82,d1a7161fa,0.19715096056461334
q1a713e82,d1a71b272,0.1882198303937912
q1a713e82,d1a718108,0.10156290233135223
q1a73c224,d1a736f40,0.5425972938537598
q1a73c224,d1a73ec0e,0.4530446231365204
q1a73c224,d1a73c530,0.40655621886253357
q1a73c224,d1a73dc6e,0.16012181341648102
q1a73c224,d1a735816,0.150440514087677
q1a73c224,d1a73e9d4,0.1436799019575119
q1a73c224,d1a7310a4,0.11229818314313889
q1a73c224,d1a73f564,0.10878419876098633
q1a73c224,d1a738d04,0.07399696856737137
q1a73c224,d1a73e6aa,0.046313557773828506
q1a73215c,d1a7322b0,0.9051297903060913
q1a73215c,d1a73cf94,0.8665964007377625
q1a73215c,d1a73a62c,0.37538638710975647
q1a73215c,d1a73e024,0.3267229199409485
q1a73215c,d1a737b0c,0.2274354249238968
q1a73215c,d1a73d6ec,0.1117735430598259
q1a73215c,d1a731c70,0.09892065823078156
q1a73215c,d1a7376e8,0.08164430409669876
q1a73215c,d1a73ab0e,0.0598500519990921
q1a7246b0,d1a726af0,0.46147847175598145
q1a7246b0,d1a7289ae,0.407970666885376
q1a7246b0,d1a72aac4,0.2818654477596283
q1a7246b0,d1a723f4e,0.1680774837732315
q1a7246b0,d1a72d184,0.14769062399864197
q1a7246b0,d1a727b8a,0.13814781606197357
q1a7246b0,d1a727e1e,0.13496989011764526
q1a7246b0,d1a729b42,0.11183173954486847
q1a7246b0,d1a72bce4,0.10592073947191238
q1a7246b0,d1a722c66,0.09421851485967636
q1a72b582,d1a72b690,0.5700686573982239
q1a72b582,d1a72e41c,0.32293206453323364
q1a72b582,d1a7250b0,0.30663132667541504
q1a72b582,d1a720a88,0.245980903506279
q1a72b582,d1a72d3f0,0.18546020984649658
q1a72b582,d1a72083a,0.14039544761180878
q1a72b582,d1a7249da,0.126580148935318
q1a72b582,d1a72f100,0.11477493494749069
q1a72b582,d1a7231d4,0.11288362741470337
q1a714f3a,d1a714f9e,0.6501346826553345
q1a714f3a,d1a712ec4,0.07727374881505966
q1a714f3a,d1a719490,0.07611202448606491
q1a714f3a,d1a717032,0.07343684881925583
q1a714f3a,d1a71726c,0.07280147820711136
q1a714f3a,d1a7127d0,0.06165540963411331
q1a714f3a,d1a71da5e,0.05835133045911789
q1a714f3a,d1a718d56,0.04875360056757927
q1a714f3a,d1a715a70,0.034491851925849915
q1a71313a,d1a71b272,0.6461259126663208
q1a71313a,d1a7131e4,0.503296434879303
q1a71313a,d1a713c66,0.4636634290218353
q1a71313a,d1a7161fa,0.3885953724384308
q1a71313a,d1a717032,0.3736020624637604
q1a71313a,d1a71f2f0,0.33424216508865356
q1a71313a,d1a719184,0.12899646162986755
q1a71313a,d1a71f534,0.06172323226928711
q1a714684,d1a71479c,0.7434107065200806
q1a714684,d1a7161fa,0.23348821699619293
q1a714684,d1a7169c0,0.2167322039604187
q1a714684,d1a717032,0.20914682745933533
q1a714684,d1a716c9a,0.16202202439308167
q1a714684,d1a71f084,0.15186892449855804
q1a714684,d1a712532,0.14754317700862885
q1a714684,d1a71f2f0,0.14138834178447723
q1a714684,d1a71b628,0.11424021422863007
q1a715d04,d1a715e30,0.9410991668701172
q1a715d04,d1a716c9a,0.1001812219619751
q1a715d04,d1a7169c0,0.0640011876821518
q1a715d04,d1a712532,0.061995264142751694
q1a715d04,d1a71b628,0.061519939452409744
q1a715d04,d1a71b952,0.05223580449819565
q1a715d04,d1a711c7c,0.048645030707120895
q1a715d04,d1a71f084,0.048482585698366165
q1a715d04,d1a717032,0.038354452699422836
q1a72079a,d1a72083a,0.7938904166221619
q1a72079a,d1a723a30,0.48806434869766235
q1a72079a,d1a725f60,0.39845380187034607
q1a72079a,d1a72bce4,0.2958403527736664
q1a72079a,d1a72cf18,0.2666488587856293
q1a72079a,d1a7253e4,0.13145196437835693
q1a72079a,d1a726af0,0.10166990011930466
q1a72079a,d1a7265a0,0.09788099676370621
q1a72079a,d1a728c1a,0.05880368873476982
q1a73b3a6,d1a73b46e,0.6191725730895996
q1a73b3a6,d1a731c70,0.3851901888847351
q1a73b3a6,d1a73f046,0.3652760684490204
q1a73b3a6,d1a7362fc,0.3488674759864807
q1a73b3a6,d1a73cf94,0.2847653925418854
q1a73b3a6,d1a73ab0e,0.150440514087677
q1a73b3a6,d1a73a62c,0.14644116163253784
q1a73b3a6,d1a7322b0,0.1231231689453125
q1a73b3a6,d1a732f9e,0.09421851485967636
q1a736e96,d1a736f40,0.7555112242698669
q1a736e96,d1a739632,0.572364866733551
q1a736e96,d1a73ec0e,0.4174857437610626
q1a736e96,d1a73dc6e,0.24738278985023499
q1a736e96,d1a738034,0.2037237286567688
q1a736e96,d1a735816,0.15676242113113403
q1a736e96,d1a7310a4,0.13138507306575775
q1a736e96,d1a73e9d4,0.1305847316980362
q1a736e96,d1a738d04,0.11772441864013672
q1a736e96,d1a73e6aa,0.1168750673532486
q1a73d372,d1a73d426,0.8418389558792114
q1a73d372,d1a737d96,0.11459644138813019
q1a73d372,d1a7309a6,0.09165021777153015
q1a73d372,d1a73715c,0.08332937955856323
q1a73d372,d1a7340d8,0.07077138125896454
q1a73d372,d1a7326f2,0.056762244552373886
q1a73d372,d1a731ff4,0.03801016882061958
q1a73d372,d1a731a4a,0.03500279784202576
q1a73d372,d1a736054,0.02435111068189144
q1a72e3ae,d1a72e41c,0.4411679208278656
q1a72e3ae,d1a72ccde,0.10765326768159866
q1a72e3ae,d1a720a88,0.07448020577430725
q1a72e3ae,d1a72f100,0.04488565772771835
q1a72e3ae,d1a72083a,0.039405375719070435
q1a72e3ae,d1a72d3f0,0.037457019090652466
q1a72e3ae,d1a7249da,0.0374147929251194
q1a72e3ae,d1a72b690,0.03418100252747536
q1a72a218,d1a72a358,0.863311231136322
q1a72a218,d1a729b42,0.13381114602088928
q1a72a218,d1a7250b0,0.07938873022794724
q1a72a218,d1a72f100,0.07193612307310104
q1a72a218,d1a727e1e,0.06962408125400543
q1a72a218,d1a720a88,0.06621219962835312
q1a72a218,d1a7231d4,0.05758342146873474
q1a72a218,d1a72c798,0.05626237764954567
q1a72a218,d1a7265a0,0.04897145926952362
q1a717ffa,d1a718108,0.8976327776908875
q1a717ffa,d1a71ea1c,0.10399425029754639
q1a717ffa,d1a714cd8,0.08459118008613586
q1a717ffa,d1a719184,0.06672118604183197
q1a717ffa,d1a7174c4,0.058609429746866226
q1a717ffa,d1a71be0c,0.04963056743144989
q1a717ffa,d1a713c66,0.041126009076833725
q1a717ffa,d1a71d310,0.0365385077893734
q1a717ffa,d1a71f2f0,0.03364350646734238
q1a730956,d1a7309a6,0.7520312070846558
q1a730956,d1a731540,0.35447826981544495
q1a730956,d1a73dc6e,0.22124169766902924
q1a730956,d1a733a98,0.14245867729187012
q1a730956,d1a73f2c6,0.108897864818573
q1a730956,d1a736f40,0.09106654673814774
q1a730956,d1a734aec,0.07956020534038544
q1a730956,d1a73fa6e,0.0762770026922226
q1a730956,d1a731ff4,0.03989622741937637
q1a74165c,d1a741756,0.8437023162841797
q1a74165c,d1a741ec2,0.030865177512168884
q1a74165c,d1a7413dc,0.027861731126904488
q1a74165c,d1a7411b6,0.023422228172421455
q1a74165c,d1a740248,0.020982330664992332
q1a74165c,d1a740c66,0.017905358225107193
q1a74165c,d1a740a0e,0.015237362124025822
q1a74165c,d1a741bd4,0.015167180448770523
q1a74165c,d1a74070c,0.013892720453441143
q1a72b35c,d1a72b474,0.733910322189331
q1a72b35c,d1a725f60,0.0340651273727417
q1a72b35c,d1a727e1e,0.03337782993912697
q1a72b35c,d1a72df58,0.02142004668712616
q1a72b35c,d1a720a88,0.02064795047044754
q1a72b35c,d1a728170,0.020412305369973183
q1a72b35c,d1a72fbe6,0.019052766263484955
q1a72b35c,d1a72d99a,0.018491575494408607
q1a72b35c,d1a72ba82,0.017578603699803352
q1a71fdea,d1a71febc,0.9098511338233948
q1a71fdea,d1a71a9bc,0.2861248254776001
q1a71fdea,d1a718d56,0.2101176381111145
q1a71fdea,d1a715322,0.17113076150417328
q1a71fdea,d1a7122a8,0.16799558699131012
q1a71fdea,d1a713f36,0.1117735430598259
q1a71fdea,d1a7161fa,0.08962196111679077
q1a71fdea,d1a715a70,0.04016643390059471
q1a71fdea,d1a7131e4,0.0385277196764946
q1a71965c,d1a719738,0.9197075963020325
q1a71965c,d1a714224,0.9014447927474976
q1a71965c,d1a71a9bc,0.38769087195396423
q1a71965c,d1a7161fa,0.28905096650123596
q1a71965c,d1a715322,0.1778825968503952
q1a71965c,d1a718d56,0.17630289494991302
q1a71965c,d1a7122a8,0.15722770988941193
q1a71965c,d1a713c66,0.08468196541070938
q1a7280b2,d1a728170,0.5760895013809204
q1a7280b2,d1a72250e,0.540269672870636
q1a7280b2,d1a72df58,0.407970666885376
q1a7280b2,d1a7270c2,0.31144827604293823
q1a7280b2,d1a72c40a,0.11663337051868439
q1a7280b2,d1a7255f6,0.06621219962835312
q1a7280b2,d1a725f60,0.051201313734054565
q1a7280b2,d1a72ba82,0.04672941192984581
q1a735ec4,d1a734aec,0.42119523882865906
q1a735ec4,d1a736f40,0.3346334397792816
q1a735ec4,d1a735816,0.3273354172706604
q1a735ec4,d1a73dc6e,0.32152441143989563
q1a735ec4,d1a73e024,0.2834693491458893
q1a735ec4,d1a738034,0.21747912466526031
q1a735ec4,d1a73e6aa,0.2170058637857437
q1a735ec4,d1a73f2c6,0.1461484581232071
q1a735ec4,d1a73e9d4,0.12847070395946503
q1a735ec4,d1a734402,0.11507292091846466
q1a712e6a,d1a712ec4,0.6842012405395508
q1a712e6a,d1a717e60,0.12690439820289612
q1a712e6a,d1a7161fa,0.0840483009815216
q1a712e6a,d1a71479c,0.08350858837366104
q1a712e6a,d1a7122a8,0.07602965831756592
q1a712e6a,d1a71da5e,0.06760221719741821
q1a712e6a,d1a718d56,0.06621219962835312
q1a712e6a,d1a71be0c,0.06057951971888542
q1a712e6a,d1a7179c4,0.05739293992519379
q1a7383ea,d1a7384c6,0.735964834690094
q1a7383ea,d1a7324d6,0.6688159108161926
q1a7383ea,d1a73c530,0.4020404517650604
q1a7383ea,d1a73a08c,0.39536818861961365
q1a7383ea,d1a738034,0.1406785249710083
q1a7383ea,d1a73f2c6,0.14011281728744507
q1a7383ea,d1a735816,0.09352077543735504
q1a7383ea,d1a73bd10,0.08726020157337189
q1a7383ea,d1a737b0c,0.08332937955856323
q1a7383ea,d1a734aec,0.035042401403188705
q1a71d932,d1a71da5e,0.6155738234519958
q1a71d932,d1a717e60,0.28660380840301514
q1a71d932,d1a715854,0.06962408125400543
q1a71d932,d1a712ec4,0.05515280365943909
q1a71d932,d1a7179c4,0.054484885185956955
q1a71d932,d1a71ac1e,0.05217782035470009
q1a71d932,d1a717032,0.05183117091655731
q1a71d932,d1a7118d0,0.04767807573080063
q1a724f7a,d1a7250b0,0.7855229377746582
q1a724f7a,d1a72e41c,0.35662642121315
q1a724f7a,d1a72f100,0.11212306469678879
q1a724f7a,d1a720a88,0.06924548745155334
q1a724f7a,d1a7255f6,0.05264340713620186
q1a724f7a,d1a72b690,0.051201313734054565
q1a724f7a,d1a7296ba,0.04963056743144989
q1a724f7a,d1a72fbe6,0.04952013120055199
q1a724f7a,d1a728170,0.03936104476451874
q1a73339a,d1a7310a4,0.49172499775886536
q1a73339a,d1a734614,0.4420348107814789
q1a73339a,d1a738d04,0.43900221586227417
q1a73339a,d1a73ca80,0.3669078052043915
q1a73339a,d1a736f40,0.3082844614982605
q1a73339a,d1a73e024,0.27375441789627075
q1a73339a,d1a738034,0.2466471642255783
q1a73339a,d1a73b46e,0.22499950230121613
q1a73339a,d1a73f564,0.19110149145126343
q1a73339a,d1a735816,0.15224668383598328
q1a738f7a,d1a738fb6,0.8734851479530334
q1a738f7a,d1a7310a4,0.8173562288284302
q1a738f7a,d1a738d04,0.6801360249519348
q1a738f7a,d1a73f564,0.3470727503299713
q1a738f7a,d1a73e9d4,0.3458124101161957
q1a738f7a,d1a73afdc,0.33037447929382324
q1a738f7a,d1a736f40,0.16758647561073303
q1a738f7a,d1a73bfc2,0.14288872480392456
q1a738f7a,d1a734e2a,0.118824303150177
q1a738f7a,d1a7334da,0.11573087424039841
q1a735ac8,d1a735c44,0.8109737634658813
q1a735ac8,d1a731c70,0.7734392881393433
q1a735ac8,d1a7362fc,0.6323443651199341
q1a735ac8,d1a735294,0.3699072301387787
q1a735ac8,d1a73cf94,0.35106682777404785
q1a735ac8,d1a73a62c,0.32184404134750366
q1a735ac8,d1a73ee34,0.23970551788806915
q1a735ac8,d1a73e024,0.2374436855316162
q1a735ac8,d1a735816,0.21948003768920898
q1a735ac8,d1a7384c6,0.19873236119747162
q1a73d67e,d1a731c70,0.6714064478874207
q1a73d67e,d1a73d6ec,0.5971152186393738
q1a73d67e,d1a7362fc,0.3395433723926544
q1a73d67e,d1a73cf94,0.30994248390197754
q1a73d67e,d1a73a62c,0.2399458885192871
q1a73d67e,d1a735816,0.146734356880188
q1a73d67e,d1a73ffe6,0.11888568103313446
q1a73d67e,d1a73dc6e,0.11424021422863007
q1a73d67e,d1a7322b0,0.10033980011940002
q1a71555c,d1a714a58,0.879571795463562
q1a71555c,d1a71ea1c,0.7194826602935791
q1a71555c,d1a7155e8,0.7077487111091614
q1a71555c,d1a71f084,0.3438268005847931
q1a71555c,d1a717032,0.21123816072940826
q1a71555c,d1a7161fa,0.21016626060009003
q1a71555c,d1a71ec9c,0.18068453669548035
q1a71555c,d1a717e60,0.1680365353822708
q1a71555c,d1a713c66,0.1574607789516449
q1a71555c,d1a716452,0.05388432368636131
q1a731630,d1a731748,0.8338803052902222
q1a731630,d1a73a852,0.2088078111410141
q1a731630,d1a73899e,0.19622516632080078
q1a731630,d1a738034,0.14396850764751434
q1a731630,d1a734e2a,0.09223725646734238
q1a731630,d1a7334da,0.07431881129741669
q1a731630,d1a73bfc2,0.05270187929272652
q1a731630,d1a739632,0.05142951384186745
q1a731630,d1a739e3e,0.03391123190522194
q1a727da6,d1a727e1e,0.9190125465393066
q1a727da6,d1a727b8a,0.654917299747467
q1a727da6,d1a72bce4,0.5835124850273132
q1a727da6,d1a72e1ec,0.40429630875587463
q1a727da6,d1a72f8c6,0.3839420974254608
q1a727da6,d1a723a30,0.3455473482608795
q1a727da6,d1a728c1a,0.2913592755794525
q1a727da6,d1a722a18,0.25362569093704224
q1a727da6,d1a726af0,0.13828741014003754
q1a72cdf6,d1a7210fa,0.11370769888162613
q1a72cdf6,d1a728170,0.02601921185851097
q1a72cdf6,d1a72c40a,0.025723876431584358
q1a72cdf6,d1a7296ba,0.02390959858894348
q1a72cdf6,d1a727e1e,0.015629088506102562
q1a72cdf6,d1a7255f6,0.014786859974265099
q1a72cdf6,d1a725d26,0.014250378124415874
q1a72cdf6,d1a721b22,0.013669738546013832
